ticker,permno,first_year,last_year,rows
18122,18122,2018,2020,443
18123,18123,2018,2020,448
18124,18124,2018,2019,68
18125,18125,2018,2019,139
18126,18126,2018,2020,512
18127,18127,2018,2020,579
18128,18128,2018,2020,570
18129,18129,2018,2020,472
18130,18130,2018,2020,570
18131,18131,2018,2020,572
18132,18132,2018,2020,578
18133,18133,2018,2020,574
18134,18134,2018,2020,566
18135,18135,2018,2020,565
18136,18136,2018,2020,564
18137,18137,2018,2020,560
18138,18138,2018,2020,560
18141,18141,2018,2020,559
18142,18142,2018,2020,548
18143,18143,2018,2020,546
18144,18144,2018,2020,545
18145,18145,2018,2020,550
18147,18147,1993,1999,1582
18148,18148,1993,2020,6954
18149,18149,2018,2020,543
18150,18150,2018,2020,537
18151,18151,2018,2020,552
18152,18152,2018,2019,128
18156,18156,1993,1998,1196
18162,18162,2018,2020,470
18163,18163,1993,2020,7051
18164,18164,1993,1994,447
18168,18168,2018,2020,417
18169,18169,2018,2020,400
18170,18170,2018,2020,421
18173,18173,2018,2020,467
18179,18179,2018,2020,549
18183,18183,2018,2020,554
18184,18184,2018,2020,465
18185,18185,2018,2020,411
18187,18187,2018,2020,556
18190,18190,2018,2020,546
18191,18191,2018,2020,541
18192,18192,2018,2020,435
18193,18193,2019,2020,151
18194,18194,2018,2020,173
18195,18195,2018,2020,559
18196,18196,2018,2020,371
18197,18197,2018,2020,549
18198,18198,1993,2000,1855
18202,18202,2018,2020,454
18203,18203,2018,2020,565
18204,18204,2018,2020,190
18205,18205,2018,2020,554
18206,18206,2018,2020,554
18207,18207,2018,2020,563
18208,18208,2018,2020,546
18209,18209,2018,2020,555
18210,18210,2018,2020,555
18211,18211,2018,2020,538
18212,18212,2018,2020,556
18213,18213,2018,2020,550
18214,18214,2018,2020,546
18215,18215,2018,2020,291
18216,18216,2018,2020,500
18217,18217,2018,2020,526
18221,18221,2018,2020,544
18222,18222,2018,2020,535
18223,18223,2018,2020,486
18224,18224,2018,2020,539
18244,18244,1993,2006,2967
18246,18246,2018,2019,269
18247,18247,2018,2020,536
18248,18248,2018,2020,447
18249,18249,2018,2020,323
18250,18250,2018,2020,237
18253,18253,2018,2020,540
18255,18255,2018,2020,528
18256,18256,2018,2020,497
18257,18257,2018,2020,537
18258,18258,2018,2020,474
18259,18259,2018,2020,479
18260,18260,2018,2020,462
18261,18261,2018,2020,532
18262,18262,2018,2020,495
18263,18263,2018,2020,489
18264,18264,2018,2020,477
18266,18266,2018,2020,491
18267,18267,2018,2020,507
18274,18274,2018,2020,335
18286,18286,1993,2006,3071
18287,18287,1993,1997,951
18292,18292,2018,2020,522
18293,18293,2018,2020,506
18297,18297,2018,2020,520
18298,18298,2018,2020,510
18299,18299,2018,2020,518
18301,18301,2018,2020,470
18302,18302,2019,2020,361
18303,18303,2018,2020,511
18304,18304,2018,2020,495
18305,18305,2018,2020,521
18306,18306,2018,2020,504
18308,18308,1993,1999,1563
18309,18309,2018,2020,520
18310,18310,2018,2019,54
18311,18311,2018,2020,516
18312,18312,2018,2020,521
18313,18313,2018,2020,519
18314,18314,2018,2020,432
18316,18316,1993,1995,554
18317,18317,2018,2020,516
18318,18318,2018,2020,510
18320,18320,2018,2020,523
18321,18321,2018,2020,282
18322,18322,2018,2020,523
18325,18325,2018,2020,520
18326,18326,2018,2020,511
18327,18327,2019,2020,479
18344,18344,2019,2020,491
18349,18349,2019,2020,486
18356,18356,2019,2020,412
18357,18357,2019,2020,418
18360,18360,2019,2020,347
18361,18361,2019,2020,396
18362,18362,2019,2020,498
18363,18363,2019,2020,499
18364,18364,2019,2020,441
18365,18365,2019,2020,498
18368,18368,2019,2020,485
18369,18369,2019,2020,455
18370,18370,2019,2020,314
18372,18372,2019,2020,503
18374,18374,1993,1999,1746
18376,18376,2019,2020,480
18377,18377,2019,2020,479
18381,18381,2019,2020,277
18382,18382,1993,2003,2590
18389,18389,2019,2020,473
18395,18395,2019,2020,472
18396,18396,2019,2020,473
18397,18397,2019,2019,195
18398,18398,2019,2019,146
18399,18399,2019,2020,472
18400,18400,2019,2020,443
18401,18401,2019,2020,479
18402,18402,2019,2020,471
18403,18403,1993,2020,6893
18405,18405,2019,2020,474
18406,18406,2019,2020,482
18407,18407,2019,2020,399
18408,18408,2019,2020,466
18409,18409,2019,2020,474
18410,18410,2019,2020,331
18411,18411,1993,2020,7051
18413,18413,2019,2020,468
18414,18414,2019,2020,473
18415,18415,2019,2020,475
18416,18416,2019,2020,466
18417,18417,2019,2020,287
18418,18418,2019,2020,477
18419,18419,2019,2020,368
18420,18420,2019,2020,453
18421,18421,2019,2020,453
18422,18422,2019,2020,350
18423,18423,2019,2020,451
18424,18424,2019,2020,451
18425,18425,2019,2020,445
18426,18426,2019,2020,446
18427,18427,2019,2020,443
18428,18428,2019,2020,443
18434,18434,2019,2020,463
18438,18438,1993,2020,6902
18446,18446,1993,1995,605
18448,18448,2019,2019,167
18450,18450,2019,2020,447
18452,18452,2019,2020,445
18453,18453,2019,2020,311
18455,18455,1993,2001,2014
18456,18456,2019,2020,461
18457,18457,2019,2020,390
18458,18458,2019,2020,446
18459,18459,2019,2020,449
18460,18460,2019,2020,446
18461,18461,2019,2020,280
18464,18464,2019,2020,296
18465,18465,2019,2020,430
18466,18466,2019,2020,460
18467,18467,2019,2020,452
18468,18468,2019,2020,447
18469,18469,2019,2020,256
18472,18472,2019,2020,320
18480,18480,2019,2020,441
18481,18481,2019,2020,438
18482,18482,2019,2020,436
18483,18483,2019,2020,428
18484,18484,2019,2020,431
18485,18485,2019,2020,431
18514,18514,2019,2020,338
18515,18515,2019,2020,431
18529,18529,2019,2020,435
18532,18532,2019,2020,436
18533,18533,2019,2020,314
18539,18539,2019,2020,319
18542,18542,1993,2020,7051
18543,18543,1993,1997,1170
18544,18544,2019,2020,320
18545,18545,2019,2020,436
18546,18546,2019,2020,294
18547,18547,2019,2020,428
18548,18548,2019,2020,433
18549,18549,2019,2020,322
18551,18551,1993,1997,1013
18552,18552,2019,2020,252
18553,18553,2019,2020,433
18554,18554,2019,2020,333
18555,18555,2019,2020,440
18556,18556,2019,2020,431
18557,18557,2019,2020,432
18558,18558,2019,2020,369
18559,18559,2019,2020,431
18560,18560,2019,2020,430
18561,18561,2019,2020,441
18562,18562,2019,2020,443
18563,18563,2019,2020,432
18564,18564,2019,2020,47
18565,18565,2019,2020,442
18566,18566,2019,2020,441
18567,18567,2019,2020,432
18568,18568,2019,2020,440
18570,18570,1993,2018,6302
18571,18571,2019,2020,420
18572,18572,2019,2020,422
18573,18573,2019,2020,421
18575,18575,2019,2020,418
18576,18576,2019,2020,416
18578,18578,2019,2020,407
18579,18579,2019,2020,411
18580,18580,2019,2020,411
18592,18592,2019,2020,401
18622,18622,1993,2020,7051
18642,18642,2019,2020,348
18643,18643,2019,2020,417
18644,18644,2019,2020,413
18645,18645,2019,2020,420
18646,18646,2019,2020,416
18647,18647,2019,2020,407
18648,18648,2019,2020,417
18649,18649,1993,2020,7051
18650,18650,1996,2014,4417
18651,18651,2019,2020,233
18652,18652,2019,2020,423
18653,18653,2019,2020,381
18654,18654,2019,2020,203
18655,18655,2019,2020,417
18656,18656,2019,2020,407
18659,18659,2019,2020,214
18660,18660,2019,2020,415
18661,18661,2019,2020,319
18662,18662,2019,2020,251
18663,18663,2019,2020,414
18664,18664,2019,2020,417
18667,18667,2019,2020,409
18668,18668,2019,2020,418
18669,18669,2019,2020,407
18670,18670,2019,2020,416
18671,18671,2019,2020,417
18672,18672,2019,2020,403
18675,18675,2019,2020,422
18676,18676,2019,2020,422
18677,18677,2019,2020,417
18678,18678,2019,2020,421
18681,18681,1993,2002,2506
18684,18684,2019,2020,404
18709,18709,2019,2020,417
18711,18711,1993,1998,1281
18715,18715,2019,2020,413
18719,18719,2019,2020,368
18721,18721,2019,2020,403
18723,18723,2019,2020,414
18724,18724,2019,2020,395
18725,18725,2019,2020,397
18726,18726,2019,2020,394
18727,18727,2019,2020,392
18728,18728,2019,2020,394
18729,18729,1993,2020,7051
18734,18734,2019,2020,388
18735,18735,2019,2020,388
18736,18736,2019,2020,382
18738,18738,1993,1997,176
18739,18739,2019,2020,384
18743,18743,2019,2020,398
18754,18754,1993,1999,1506
18756,18756,2019,2020,384
18760,18760,2019,2020,400
18761,18761,1993,2006,3400
18762,18762,1993,1994,154
18763,18763,2019,2020,385
18765,18765,2019,2020,391
18767,18767,2019,2020,389
18768,18768,2019,2020,393
18769,18769,2019,2020,383
18770,18770,2019,2020,383
18771,18771,2019,2020,383
18772,18772,2019,2020,388
18773,18773,2019,2020,386
18774,18774,2019,2020,388
18775,18775,2019,2020,384
18776,18776,2019,2020,347
18777,18777,2019,2020,382
18778,18778,2019,2020,303
18779,18779,2019,2020,383
18780,18780,2019,2020,394
18781,18781,2020,2020,138
18782,18782,2019,2020,388
18783,18783,2019,2020,388
18784,18784,2019,2020,382
18785,18785,2019,2020,389
18786,18786,2019,2020,369
18787,18787,2019,2020,368
18789,18789,2019,2020,364
18790,18790,2019,2020,321
18794,18794,2019,2020,335
18798,18798,2019,2020,362
18802,18802,2019,2020,312
18806,18806,2019,2020,379
18807,18807,2019,2020,369
18808,18808,2019,2020,369
18810,18810,2019,2020,364
18811,18811,2019,2020,363
18815,18815,2019,2020,364
18816,18816,2019,2020,381
18819,18819,2019,2020,381
18820,18820,2019,2020,381
18821,18821,2019,2020,381
18822,18822,2019,2020,381
18823,18823,2019,2020,381
18824,18824,2019,2020,363
18827,18827,2019,2020,360
18828,18828,2019,2020,368
18829,18829,2019,2020,368
18830,18830,2019,2020,138
18831,18831,2019,2020,363
18832,18832,2019,2020,364
18834,18834,1993,1993,57
18835,18835,2019,2020,309
18836,18836,2019,2020,370
18837,18837,2019,2020,323
18838,18838,2019,2020,369
18839,18839,2019,2020,369
18840,18840,2019,2020,265
18842,18842,1993,1993,194
18843,18843,2019,2020,371
18844,18844,2019,2020,302
18845,18845,2019,2020,369
18846,18846,2019,2020,369
18847,18847,2019,2020,369
18848,18848,2019,2020,50
18849,18849,2019,2020,132
18850,18850,2019,2020,75
18851,18851,2019,2020,380
18852,18852,2019,2020,256
18853,18853,2019,2020,214
18854,18854,2019,2020,363
18855,18855,2019,2020,360
18856,18856,2019,2020,368
18886,18886,2019,2020,359
18887,18887,2019,2020,357
18894,18894,2019,2020,350
18895,18895,2019,2020,349
18896,18896,2019,2020,354
18897,18897,2019,2020,347
18898,18898,2019,2020,359
18899,18899,2019,2020,347
18900,18900,2019,2020,279
18901,18901,2019,2020,350
18902,18902,2019,2020,359
18903,18903,2019,2020,302
18904,18904,2019,2020,353
18906,18906,2019,2020,162
18907,18907,2019,2020,330
18908,18908,2019,2020,330
18909,18909,2019,2020,329
18910,18910,2019,2020,326
18911,18911,2019,2020,325
18912,18912,2019,2020,325
18913,18913,2019,2020,317
18914,18914,1993,2007,2589
18915,18915,2019,2020,316
18921,18921,1993,2000,1852
18926,18926,2019,2020,328
18931,18931,2019,2020,328
18932,18932,2019,2020,314
18934,18934,2019,2020,327
18936,18936,2019,2020,261
18937,18937,2019,2020,240
18938,18938,2019,2020,266
18939,18939,2019,2020,226
18940,18940,2019,2020,320
18941,18941,2019,2020,328
18942,18942,2019,2020,267
18943,18943,2019,2020,296
18944,18944,2019,2020,278
18945,18945,2019,2020,282
18946,18946,2019,2020,274
18947,18947,2019,2020,236
18948,18948,1993,1996,994
18950,18950,2019,2020,204
18951,18951,2019,2020,181
18952,18952,2019,2020,204
18953,18953,2019,2020,225
18955,18955,2019,2020,326
18956,18956,1993,2020,7051
18958,18958,2019,2020,320
18959,18959,2019,2020,324
18960,18960,2019,2020,329
18961,18961,2019,2020,329
18963,18963,2019,2020,325
18964,18964,1993,2020,7051
18966,18966,2019,2020,334
18967,18967,2019,2020,305
18968,18968,2019,2020,299
18969,18969,2019,2020,297
18970,18970,2019,2020,305
18973,18973,1993,2020,6975
18980,18980,1993,1993,93
18994,18994,2019,2020,299
18996,18996,2019,2020,299
18997,18997,2019,2020,315
19001,19001,2019,2020,310
19002,19002,2019,2020,300
19003,19003,2019,2020,295
19004,19004,2019,2020,299
19005,19005,2019,2020,310
19007,19007,2019,2020,56
19008,19008,2019,2020,315
19010,19010,2019,2020,275
19011,19011,2019,2020,299
19012,19012,2019,2020,309
19013,19013,2019,2020,290
19014,19014,2019,2020,303
19015,19015,2019,2020,315
19016,19016,2019,2020,295
19017,19017,2019,2020,299
19018,19018,2019,2020,297
19021,19021,2019,2020,295
19022,19022,2020,2020,129
19024,19024,2019,2020,310
19025,19025,2019,2020,279
19026,19026,2019,2020,299
19029,19029,2019,2020,249
19031,19031,2019,2020,315
19032,19032,2019,2020,309
19033,19033,2019,2020,284
19034,19034,2019,2020,279
19037,19037,2019,2020,279
19051,19051,1993,1999,1653
19052,19052,1993,1995,544
19058,19058,2019,2020,290
19061,19061,2019,2020,234
19064,19064,2019,2020,244
19065,19065,2019,2020,280
19066,19066,2019,2020,272
19067,19067,2019,2020,290
19068,19068,2019,2020,277
19069,19069,2019,2020,278
19070,19070,2019,2020,288
19071,19071,2019,2020,204
19072,19072,2019,2020,290
19073,19073,2019,2020,288
19074,19074,2019,2020,277
19075,19075,2019,2020,279
19076,19076,2019,2020,225
19077,19077,2019,2020,182
19079,19079,1993,1993,88
19080,19080,2019,2020,265
19081,19081,2019,2020,280
19082,19082,2019,2020,289
19083,19083,2019,2020,66
19084,19084,2019,2020,266
19085,19085,2019,2020,237
19098,19098,2019,2020,263
19106,19106,2019,2020,248
19113,19113,2019,2020,265
19114,19114,2019,2020,238
19128,19128,2019,2020,253
19129,19129,2020,2020,237
19130,19130,2019,2020,239
19131,19131,1993,1993,87
19132,19132,2019,2020,232
19133,19133,2019,2020,227
19134,19134,2019,2020,266
19135,19135,2019,2020,230
19136,19136,2019,2020,199
19137,19137,2019,2020,274
19138,19138,2019,2020,170
19139,19139,2019,2020,271
19140,19140,2019,2020,224
19141,19141,2019,2020,255
19142,19142,2019,2020,260
19143,19143,2019,2020,253
19145,19145,2019,2020,265
19146,19146,2020,2020,162
19147,19147,2019,2020,185
19148,19148,2019,2020,267
19149,19149,2020,2020,235
19150,19150,2020,2020,235
19159,19159,1993,1996,911
19162,19162,2020,2020,249
19163,19163,2020,2020,250
19164,19164,2020,2020,239
19166,19166,1993,2020,7051
19168,19168,2020,2020,240
19172,19172,2020,2020,242
19173,19173,2020,2020,230
19174,19174,1993,1998,1265
19176,19176,2020,2020,234
19177,19177,2020,2020,233
19178,19178,2020,2020,233
19179,19179,2020,2020,112
19180,19180,2020,2020,136
19181,19181,2020,2020,221
19184,19184,2020,2020,233
19185,19185,2020,2020,243
19186,19186,2020,2020,187
19187,19187,2020,2020,238
19188,19188,2020,2020,213
19189,19189,2020,2020,186
19191,19191,1993,2000,1812
19192,19192,2020,2020,248
19193,19193,2020,2020,242
19194,19194,2020,2020,109
19195,19195,2020,2020,242
19196,19196,2020,2020,198
19197,19197,2020,2020,197
19198,19198,2020,2020,235
19199,19199,2020,2020,229
19200,19200,2020,2020,229
19201,19201,2020,2020,224
19202,19202,2020,2020,229
19208,19208,2020,2020,216
19224,19224,2020,2020,165
19225,19225,2020,2020,228
19226,19226,2020,2020,224
19227,19227,1994,2007,3259
19228,19228,2020,2020,229
19229,19229,2020,2020,232
19230,19230,2020,2020,177
19231,19231,2020,2020,227
19232,19232,2020,2020,223
19233,19233,2020,2020,224
19234,19234,2020,2020,218
19238,19238,1993,1994,395
19249,19249,2020,2020,224
19250,19250,2020,2020,228
19251,19251,2020,2020,214
19252,19252,2020,2020,228
19254,19254,1993,1998,1450
19256,19256,2020,2020,183
19257,19257,2020,2020,218
19271,19271,1993,2020,5632
19272,19272,2020,2020,127
19273,19273,2020,2020,86
19274,19274,2020,2020,190
19275,19275,2020,2020,179
19276,19276,2020,2020,185
19277,19277,2020,2020,198
19278,19278,2020,2020,189
19279,19279,2020,2020,170
19280,19280,2020,2020,202
19281,19281,2020,2020,200
19283,19283,2020,2020,191
19284,19284,2020,2020,192
19285,19285,2020,2020,189
19286,19286,2020,2020,189
19287,19287,2020,2020,210
19289,19289,1993,2006,2962
19291,19291,2020,2020,212
19295,19295,2020,2020,153
19300,19300,2020,2020,191
19301,19301,2020,2020,173
19309,19309,2020,2020,158
19310,19310,2020,2020,193
19311,19311,2020,2020,167
19312,19312,2020,2020,166
19313,19313,2020,2020,205
19314,19314,2020,2020,192
19315,19315,2020,2020,195
19316,19316,2020,2020,179
19317,19317,2020,2020,172
19331,19331,2020,2020,183
19333,19333,2020,2020,156
19338,19338,2020,2020,174
19347,19347,2020,2020,144
19348,19348,2020,2020,183
19349,19349,2020,2020,186
19350,19350,1993,2020,7051
19352,19352,2020,2020,127
19353,19353,2020,2020,175
19354,19354,2020,2020,191
19355,19355,2020,2020,120
19356,19356,2020,2020,189
19357,19357,2020,2020,156
19358,19358,2020,2020,155
19377,19377,1993,1998,1387
19388,19388,2020,2020,147
19391,19391,2020,2020,160
19392,19392,2020,2020,165
19393,19393,1993,2020,7051
19394,19394,1993,1996,560
19395,19395,2020,2020,163
19396,19396,2020,2020,167
19397,19397,2020,2020,122
19398,19398,2020,2020,168
19399,19399,2020,2020,130
19400,19400,2020,2020,165
19401,19401,2020,2020,124
19402,19402,2020,2020,170
19403,19403,2020,2020,148
19404,19404,2020,2020,146
19405,19405,2020,2020,147
19408,19408,2020,2020,144
19409,19409,2020,2020,141
19410,19410,2020,2020,136
19413,19413,2020,2020,131
19415,19415,2020,2020,130
19416,19416,2020,2020,144
19417,19417,2020,2020,124
19432,19432,2020,2020,131
19433,19433,2020,2020,135
19435,19435,2020,2020,138
19453,19453,2020,2020,130
19454,19454,2020,2020,139
19455,19455,2020,2020,137
19456,19456,2020,2020,141
19459,19459,2020,2020,131
19460,19460,2020,2020,129
19461,19461,2020,2020,131
19462,19462,2020,2020,146
19463,19463,2020,2020,131
19464,19464,2020,2020,141
19467,19467,2020,2020,146
19468,19468,2020,2020,56
19469,19469,2020,2020,126
19470,19470,2020,2020,146
19471,19471,2020,2020,112
19472,19472,2020,2020,131
19475,19475,2020,2020,131
19476,19476,2020,2020,141
19477,19477,2020,2020,136
19478,19478,2020,2020,146
19479,19479,2020,2020,142
19480,19480,2020,2020,141
19483,19483,2020,2020,136
19484,19484,2020,2020,141
19485,19485,2020,2020,148
19486,19486,2020,2020,136
19487,19487,2020,2020,131
19488,19488,2020,2020,141
19489,19489,2020,2020,87
19490,19490,2020,2020,139
19491,19491,2020,2020,136
19492,19492,2020,2020,132
19493,19493,2020,2020,123
19494,19494,2020,2020,137
19495,19495,2020,2020,128
19496,19496,2020,2020,127
19497,19497,2020,2020,127
19499,19499,2020,2020,122
19500,19500,2020,2020,119
19501,19501,2020,2020,118
19502,19502,1993,2020,7051
19504,19504,2020,2020,117
19505,19505,2020,2020,114
19506,19506,2020,2020,109
19507,19507,2020,2020,109
19514,19514,2020,2020,108
19515,19515,2020,2020,107
19519,19519,2020,2020,117
19521,19521,2020,2020,122
19527,19527,2020,2020,107
19533,19533,2020,2020,120
19534,19534,2020,2020,113
19539,19539,2020,2020,126
19540,19540,2020,2020,108
19541,19541,2020,2020,107
19542,19542,2020,2020,117
19543,19543,2020,2020,120
19544,19544,2020,2020,112
19546,19546,1993,2004,2865
19547,19547,2020,2020,105
19548,19548,2020,2020,124
19549,19549,2020,2020,96
19550,19550,2020,2020,108
19551,19551,2020,2020,113
19552,19552,2020,2020,120
19553,19553,1993,1998,1514
19555,19555,2020,2020,107
19556,19556,2020,2020,106
19557,19557,2020,2020,17
19558,19558,2020,2020,127
19559,19559,2020,2020,112
19560,19560,2020,2020,112
19561,19561,1993,2020,7051
19563,19563,2020,2020,122
19564,19564,2020,2020,108
19565,19565,2020,2020,120
19566,19566,2020,2020,112
19567,19567,2020,2020,117
19568,19568,2020,2020,122
19569,19569,2020,2020,122
19570,19570,2020,2020,117
19571,19571,2020,2020,80
19572,19572,2020,2020,118
19573,19573,2020,2020,124
19574,19574,2020,2020,107
19575,19575,2020,2020,104
19576,19576,2020,2020,104
19577,19577,2020,2020,103
19578,19578,2020,2020,97
19579,19579,2020,2020,90
19582,19582,1993,2000,1839
19583,19583,2007,2020,3293
19584,19584,2020,2020,88
19585,19585,2020,2020,92
19586,19586,2020,2020,86
19589,19589,1993,1995,663
19592,19592,2020,2020,97
19593,19593,2020,2020,93
19596,19596,1993,2003,2581
19598,19598,2020,2020,98
19599,19599,2020,2020,96
19601,19601,2020,2020,98
19602,19602,2020,2020,95
19604,19604,2020,2020,88
19605,19605,2020,2020,103
19606,19606,2020,2020,86
19615,19615,2020,2020,88
19616,19616,2020,2020,102
19619,19619,2020,2020,103
